nasdaq_Date,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Adj_Close,nasdaq_Volume,gold_Name,gold_US dollar,gold_Euro,gold_Japanese yen,gold_Pound sterling,gold_Canadian dollar,gold_Swiss franc,gold_Indian rupee,gold_Chinese renmimbi,gold_Turkish lira,gold_Saudi riyal,gold_Indonesian rupiah,gold_UAE dirham,gold_Thai baht,gold_Vietnamese dong,gold_Egyptian pound,gold_Korean won,gold_Russian ruble,gold_South African rand,gold_Australian dollar,btc_Date,btc_Unix_Timestamp,btc_Symbol,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume_btc,btc_Volume_USDT,eth_Date,eth_Unix_Timestamp,eth_Symbol,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume_btc,eth_Volume_USDT
1/7/2020,9076.639648,9091.929688,9042.549805,9068.580078,9068.580078,2352850000,7-Jan,"1,567.90","1,407.20","170,299.80","1,195.00","2,040.90","1,523.70","112,604.90","10,877.10","9,370.30","5,881.60","21,753,916.70","5,759.00","47,321.60","36,336,488.20","25,203.20","1,828,739.90","97,215.50","22,445.30","2,282.70",1/7/2020,1578355200,BTCUSDT,7758,8207.68,7723.71,8145.28,81794.92,649686677.7,1/7/2020,1578355200,ETHUSDT,144.15,145.31,138.76,142.8,428370.82,61099348.85
1/8/2020,9068.030273,9168.889648,9059.379883,9129.240234,9129.240234,2464090000,8-Jan,"1,572.00","1,413.70","170,768.80","1,200.10","2,049.30","1,525.40","112,712.70","10,912.50","9,352.70","5,897.00","21,838,314.70","5,774.00","47,689.00","36,431,512.10","25,198.40","1,840,517.40","96,836.00","22,381.40","2,293.00",1/8/2020,1578441600,BTCUSDT,8145.28,8455,7870,8055.98,100231.74,824509605.4,1/8/2020,1578441600,ETHUSDT,142.8,147.77,137.03,140.72,544245.87,77457458.44
1/9/2020,9202.269531,9215.950195,9158.5,9203.429688,9203.429688,2534700000,9-Jan,"1,550.80","1,396.80","169,876.90","1,188.50","2,030.90","1,508.80","110,432.80","10,748.40","9,088.60","5,817.50","21,477,887.50","5,696.10","46,983.80","35,937,080.50","24,738.30","1,797,396.50","95,059.00","22,017.60","2,262.70",1/9/2020,1578528000,BTCUSDT,8055.98,8055.98,7750,7817.76,58498.62,461938364.9,1/9/2020,1578528000,ETHUSDT,140.72,141.5,135.3,137.74,351351.39,48576609.83
1/10/2020,9232.950195,9235.200195,9164.660156,9178.860352,9178.860352,2378990000,10-Jan,"1,553.60","1,397.90","170,212.40","1,189.50","2,027.70","1,512.00","110,214.30","10,765.20","9,112.60","5,828.50","21,381,418.00","5,706.60","46,973.10","36,007,783.80","24,849.80","1,804,117.80","94,703.60","22,113.60","2,249.80",1/10/2020,1578614400,BTCUSDT,7817.76,8199,7672,8197.02,74805.42,592502799.3,1/10/2020,1578614400,ETHUSDT,137.74,145.17,135.32,144.84,391085.16,54795122.16
1/11/2020,,,,,,,11-Jan,,,,,,,,,,,,,,,,,,,,1/11/2020,1578700800,BTCUSDT,8197.02,8286.34,8003.16,8020.01,50145.37,407130953.8,1/11/2020,1578700800,ETHUSDT,144.84,148.05,142.09,142.38,353193.99,50961058.63
1/12/2020,,,,,,,12-Jan,,,,,,,,,,,,,,,,,,,,1/12/2020,1578787200,BTCUSDT,8020.01,8197,7960,8184.98,35192.02,285515916.7,1/12/2020,1578787200,ETHUSDT,142.38,146.6,141.76,146.54,222040.14,32030854.2
1/13/2020,9213.719727,9274.490234,9193.05957,9273.929688,9273.929688,2530270000,13-Jan,"1,549.90","1,392.00","170,380.50","1,194.30","2,023.00","1,504.70","109,822.00","10,686.30","9,096.40","5,814.60","21,184,031.90","5,693.00","46,849.60","35,917,380.30","24,674.40","1,791,916.60","94,985.60","22,373.20","2,244.40",1/13/2020,1578873600,BTCUSDT,8184.98,8196,8055.89,8110.34,28881.44,234189183.3,1/13/2020,1578873600,ETHUSDT,146.54,147,142.27,143.58,199870.41,28720164.84
1/14/2020,9270.610352,9298.330078,9226.490234,9251.330078,9251.330078,2542170000,14-Jan,"1,545.10","1,389.30","170,022.80","1,187.70","2,018.80","1,496.00","109,513.80","10,638.00","9,085.60","5,796.90","21,121,515.00","5,675.40","46,781.80","35,809,234.20","24,536.20","1,786,289.70","94,919.30","22,235.50","2,239.00",1/14/2020,1578960000,BTCUSDT,8110.34,8880,8105.54,8810.01,107343.57,920676991.4,1/14/2020,1578960000,ETHUSDT,143.58,171.7,143.51,165.64,1039531.63,162672528.5
1/15/2020,9253.759766,9298.820313,9231.139648,9258.700195,9258.700195,2435650000,15-Jan,"1,549.00","1,389.10","170,382.30","1,189.30","2,021.10","1,494.90","109,698.20","10,668.00","9,112.40","5,811.20","21,167,085.00","5,689.70","46,868.90","35,898,849.50","24,582.60","1,792,038.00","95,420.30","22,293.20","2,243.50",1/15/2020,1579046400,BTCUSDT,8810.01,8916.48,8564,8821.41,76661.43,672219490.6,1/15/2020,1579046400,ETHUSDT,165.64,171.98,159.2,166.4,682321.61,112726563.2
1/16/2020,9313.450195,9357.919922,9301.320313,9357.129883,9357.129883,2301400000,16-Jan,"1,554.60","1,395.30","171,202.60","1,189.80","2,027.50","1,498.80","110,270.00","10,702.50","9,097.50","5,831.90","21,188,513.80","5,710.10","47,211.70","36,022,028.10","24,608.50","1,805,065.40","95,818.60","22,395.20","2,253.50",1/16/2020,1579132800,BTCUSDT,8821.41,8859.81,8586,8720.01,47421.64,412049423.4,1/16/2020,1579132800,ETHUSDT,166.4,167.4,157.8,164.21,436728.25,70887785.19
1/17/2020,9392.370117,9393.480469,9346.80957,9388.94043,9388.94043,2522670000,17-Jan,"1,557.60","1,403.90","171,608.50","1,195.30","2,034.10","1,507.50","110,723.00","10,683.40","9,191.60","5,843.30","21,241,768.00","5,721.30","47,347.10","36,085,694.60","24,656.80","1,805,959.10","95,769.00","22,534.60","2,264.10",1/17/2020,1579219200,BTCUSDT,8720.01,9041.65,8672.44,8913.28,64388.51,571745481.4,1/17/2020,1579219200,ETHUSDT,164.21,174.81,162.14,169.85,728816.58,123404702.3
1/18/2020,,,,,,,18-Jan,,,,,,,,,,,,,,,,,,,,1/18/2020,1579305600,BTCUSDT,8913.28,8988.88,8806.38,8915.96,35353.75,314671064.9,1/18/2020,1579305600,ETHUSDT,169.85,179.5,164.92,174.14,648779.16,112443904.2
1/19/2020,,,,,,,19-Jan,,,,,,,,,,,,,,,,,,,,1/19/2020,1579392000,BTCUSDT,8915.96,9198.98,8466,8701.7,63049.82,556820241.6,1/19/2020,1579392000,ETHUSDT,174.14,178.05,161.66,166.79,590460.39,99921047.78
1/20/2020,,,,,,,20-Jan,"1,560.20","1,407.80","171,866.10","1,200.40","2,037.20","1,512.70","110,940.30","10,704.50","9,231.80","5,853.20","21,268,743.50","5,730.70","47,334.90","36,148,673.20","24,603.60","1,806,887.50","96,105.20","22,637.80","2,272.00",1/20/2020,1579478400,BTCUSDT,8701.7,8746.99,8521.28,8642.35,35807.9,309740988.5,1/20/2020,1579478400,ETHUSDT,166.79,169.33,161.24,166.87,344308.07,57012558.32
1/21/2020,9361.070313,9397.580078,9350.200195,9370.80957,9370.80957,2684540000,21-Jan,"1,551.30","1,397.80","170,503.40","1,187.80","2,026.80","1,501.20","110,464.20","10,716.10","9,205.80","5,819.90","21,186,880.40","5,698.20","47,113.00","35,945,173.40","24,510.50","1,810,444.80","95,939.20","22,459.00","2,261.50",1/21/2020,1579564800,BTCUSDT,8642.35,8789,8488,8736.03,33291.5,288321139.9,1/21/2020,1579564800,ETHUSDT,166.87,170.32,164.8,169.49,296061.29,49612520.37
1/22/2020,9413.610352,9439.290039,9375.129883,9383.769531,9383.769531,2449390000,22-Jan,"1,556.90","1,405.70","171,118.90","1,184.80","2,042.50","1,510.40","110,845.40","10,744.50","9,215.70","5,840.40","21,243,120.70","5,718.70","47,283.00","36,074,149.20","24,606.80","1,813,087.90","96,613.40","22,332.20","2,276.30",1/22/2020,1579651200,BTCUSDT,8736.03,8818,8590,8682.36,26606.87,231150378.6,1/22/2020,1579651200,ETHUSDT,169.49,171.47,166.03,168.07,262360.65,44239157.68
1/23/2020,9377.719727,9409.200195,9334.129883,9402.480469,9402.480469,2460050000,23-Jan,"1,562.90","1,415.00","170,934.40","1,191.30","2,054.60","1,514.90","111,389.80","10,830.90","9,279.30","5,862.90","21,302,325.70","5,740.80","47,672.40","36,213,172.20","24,646.90","1,826,639.30","96,930.10","22,515.90","2,282.60",1/23/2020,1579737600,BTCUSDT,8682.36,8691.81,8306.39,8404.52,43503.83,368015973.5,1/23/2020,1579737600,ETHUSDT,168.07,168.2,159.21,162.81,356492.08,58213358.74
1/24/2020,9446.209961,9451.429688,9273.230469,9314.910156,9314.910156,2611710000,24-Jan,"1,564.30","1,418.90","171,189.20","1,197.10","2,055.40","1,518.60","111,581.60","10,840.60","9,293.10","5,868.50","21,231,462.40","5,745.90","47,832.40","36,245,614.30","24,669.00","1,828,275.70","96,943.60","22,562.30","2,291.00",1/24/2020,1579824000,BTCUSDT,8404.52,8528.02,8238,8439,37915.34,318243231.3,1/24/2020,1579824000,ETHUSDT,162.81,164.45,155.55,162.54,408675.73,65566039.99
1/25/2020,,,,,,,25-Jan,,,,,,,,,,,,,,,,,,,,1/25/2020,1579910400,BTCUSDT,8439,8451.26,8254.9,8340.58,23704.04,197715892.4,1/25/2020,1579910400,ETHUSDT,162.54,162.79,157.61,160.35,212430.29,33997912.86
1/26/2020,,,,,,,26-Jan,,,,,,,,,,,,,,,,,,,,1/26/2020,1579996800,BTCUSDT,8340.58,8618.13,8293.66,8615,28775.88,243966731.8,1/26/2020,1579996800,ETHUSDT,160.35,168.08,159.41,167.86,242715.51,39785481.66
1/27/2020,9092.459961,9185.450195,9088.040039,9139.30957,9139.30957,2583330000,27-Jan,"1,580.10","1,434.80","172,080.80","1,210.30","2,082.70","1,532.30","112,880.40","10,950.10","9,408.40","5,927.40","21,497,261.80","5,803.90","48,520.90","36,611,709.30","24,949.80","1,846,742.00","99,572.00","23,112.90","2,338.30",1/27/2020,1580083200,BTCUSDT,8615,9000,acded f,8907.57,49052.91,430022719.1,1/27/2020,1580083200,ETHUSDT,167.86,172.56,165.22,170.08,350541.8,59247889.07
1/28/2020,9201.820313,9288.870117,9182.330078,9269.679688,9269.679688,2157830000,28-Jan,"1,574.00","1,430.80","171,786.40","1,212.50","2,074.90","1,532.80","112,281.30","10,907.80","9,354.30","5,905.20","21,469,360.00","5,781.50","48,620.90","36,470,367.00","24,869.20","1,851,653.50","98,300.20","23,000.10","2,331.00",1/28/2020,1580169600,BTCUSDT,8907.57,9400,8862.4,9374.21,67139.07,609032042.2,1/28/2020,1580169600,ETHUSDT,170.08,176.2,170.03,175.64,453091.09,78136436.79
1/29/2020,9318.259766,9329.120117,9249.040039,9275.160156,9275.160156,2223480000,29-Jan,"1,573.50","1,430.60","171,789.30","1,210.20","2,077.80","1,534.30","112,128.00","10,904.00","9,375.80","5,903.30","21,442,189.20","5,779.50","48,784.80","36,457,622.10","24,860.50","1,852,344.00","98,612.00","22,981.00","2,334.20",1/29/2020,1580256000,BTCUSDT,9374.21,9449.24,9216,9301.53,49045.52,458185206.4,1/29/2020,1580256000,ETHUSDT,175.64,178.45,173.33,173.72,304544.32,53722594.27
1/30/2020,9211.150391,9303,9185.179688,9298.929688,9298.929688,2333500000,30-Jan,"1,578.30","1,430.20","171,516.30","1,204.60","2,087.00","1,528.30","112,831.10","10,937.30","9,443.10","5,921.30","21,535,221.30","5,797.20","49,115.10","36,588,569.80","24,920.60","1,870,305.20","100,185.30","23,385.70","2,353.70",1/30/2020,1580342400,BTCUSDT,9301.53,9578,9204.44,9513.21,55439.48,520899545.9,1/30/2020,1580342400,ETHUSDT,173.72,187,170.93,184.69,454700.34,81049668.32
1/31/2020,9324.330078,9324.799805,9123.219727,9150.94043,9150.94043,2685840000,31-Jan,"1,584.20","1,429.50","171,703.50","1,201.80","2,095.20","1,527.90","113,044.60","10,978.50","9,481.40","5,943.90","21,632,250.30","5,818.80","49,379.50","36,789,875.50","25,030.40","1,888,128.90","101,248.30","23,762.20","2,366.40",1/31/2020,1580428800,BTCUSDT,9513.21,9530.22,9210.01,9352.89,41761.34,390349472.8,1/31/2020,1580428800,ETHUSDT,184.69,185.82,175.22,179.99,366753.1,66236792.63
2/1/2020,,,,,,,1-Feb,,,,,,,,,,,,,,,,,,,,2/1/2020,1580515200,BTCUSDT,9352.89,9464.53,9281,9384.61,26746.06,250954187.5,2/1/2020,1580515200,ETHUSDT,179.99,184.28,179.23,183.6,248894.59,45354872.22
2/2/2020,,,,,,,2-Feb,,,,,,,,,,,,,,,,,,,,2/2/2020,1580601600,BTCUSDT,9384.61,9477.03,9120,9331.51,41945.81,393069356.1,2/2/2020,1580601600,ETHUSDT,183.6,193.43,179.1,188.44,522974.41,98521833.63
2/3/2020,9190.719727,9299.849609,9188.549805,9273.400391,9273.400391,2420510000,3-Feb,"1,574.80","1,424.20","171,191.10","1,210.10","2,088.80","1,521.10","112,338.70","11,061.40","9,424.10","5,908.20","21,641,001.90","5,784.30","48,931.40","36,638,133.50","24,896.80","1,881,747.40","100,144.30","23,450.00","2,352.00",2/3/2020,1580688000,BTCUSDT,9331.51,9618.79,9234,9292.24,46211.66,432518251,2/3/2020,1580688000,ETHUSDT,188.44,195.19,186.62,189.69,395877.93,75286672.7
2/4/2020,9398.389648,9485.379883,9374.049805,9467.969727,9467.969727,2445420000,4-Feb,"1,558.40","1,411.70","170,382.20","1,196.50","2,069.30","1,511.40","111,067.50","10,892.90","9,305.70","5,846.60","21,364,979.80","5,724.10","48,195.90","36,258,131.70","24,637.50","1,850,462.80","98,141.00","22,959.20","2,316.70",2/4/2020,1580774400,BTCUSDT,9292.24,9350,9093.01,9197.02,48880.11,450356686.6,2/4/2020,1580774400,ETHUSDT,189.69,191.6,184.69,188.91,352075.61,66035866.04
2/5/2020,9574.099609,9574.94043,9454.929688,9508.679688,9508.679688,2462470000,5-Feb,"1,553.30","1,411.80","170,482.50","1,196.50","2,064.90","1,511.50","110,622.10","10,872.60","9,301.60","5,827.40","21,241,378.20","5,705.50","48,070.70","36,069,180.40","24,495.50","1,850,679.30","97,714.20","22,958.20","2,303.10",2/5/2020,1580860800,BTCUSDT,9197.02,9744.45,9177.22,9612.04,59261.36,560402763.4,2/5/2020,1580860800,ETHUSDT,188.91,207.61,188.19,203.78,519658.37,102470847.3
2/6/2020,9540.980469,9575.660156,9505.679688,9572.150391,9572.150391,2267300000,6-Feb,"1,563.30","1,424.10","171,923.90","1,209.10","2,078.60","1,523.80","111,301.10","10,895.60","9,361.00","5,864.90","21,292,146.70","5,742.20","48,569.80","36,302,953.70","24,637.60","1,844,459.70","99,043.90","23,293.60","2,320.10",2/6/2020,1580947200,BTCUSDT,9612.04,9862.57,9526.35,9772,59349.94,576799852.4,2/6/2020,1580947200,ETHUSDT,203.78,216.33,201.02,213.19,570248.32,119880246.5
2/7/2020,9526.639648,9570.089844,9496.530273,9520.509766,9520.509766,2238670000,7-Feb,"1,572.70","1,434.40","172,637.60","1,215.50","2,092.30","1,535.30","112,279.40","10,986.50","9,478.00","5,899.80","21,505,987.40","5,776.60","49,220.00","36,536,588.90","24,785.00","1,865,870.40","100,685.00","23,697.90","2,351.30",2/7/2020,1581033600,BTCUSDT,9772,9885,9730,9813.73,40374.42,395553053.5,2/7/2020,1581033600,ETHUSDT,213.19,225,213.14,223.33,592719.22,130454546.4
2/8/2020,,,,,,,8-Feb,,,,,,,,,,,,,,,,,,,,2/8/2020,1581120000,BTCUSDT,9813.73,9940,9667.11,9895.05,39960.5,392070766.8,2/8/2020,1581120000,ETHUSDT,223.33,227.75,213.22,223.05,517161.42,115090436.9
2/9/2020,,,,,,,9-Feb,,,,,,,,,,,,,,,,,,,,2/9/2020,1581206400,BTCUSDT,9895.05,10166,9880.75,10151.75,39817.75,401252974.2,2/9/2020,1581206400,ETHUSDT,223.05,230.65,222.86,228.49,332848.82,75699299.01
2/10/2020,9493.629883,9628.660156,9493.629883,9628.389648,9628.389648,2179310000,10-Feb,"1,573.20","1,440.10","172,627.20","1,217.30","2,095.30","1,537.10","112,157.40","10,988.30","9,449.80","5,900.60","21,544,973.30","5,778.60","49,237.20","36,594,990.70","24,746.40","1,867,467.10","100,877.50","23,630.60","2,355.30",2/10/2020,1581292800,BTCUSDT,10151.75,10188,9756,9851.83,53866.71,533579979.9,2/10/2020,1581292800,ETHUSDT,228.49,229.4,216.37,222.89,478273.92,106265469.6
2/11/2020,9680.889648,9714.740234,9617.209961,9638.94043,9638.94043,2423670000,11-Feb,"1,570.50","1,438.80","172,621.50","1,213.30","2,087.00","1,534.60","111,947.20","10,958.00","9,455.60","5,890.30","21,460,882.50","5,768.70","49,093.80","36,502,346.30","24,672.60","1,855,624.40","99,459.80","23,269.30","2,336.50",2/11/2020,1581379200,BTCUSDT,9851.83,10323.59,9700,10223.08,56258.38,563151083.5,2/11/2020,1581379200,ETHUSDT,222.89,239.15,218.17,236.69,562753.63,128349395.7
2/12/2020,9688.599609,9728.769531,9666.69043,9725.959961,9725.959961,2355000000,12-Feb,"1,563.70","1,435.20","172,030.50","1,205.10","2,073.40","1,527.10","111,548.50","10,902.70","9,466.30","5,864.80","21,360,141.30","5,743.70","48,713.20","36,332,568.40","24,597.00","1,844,462.40","98,749.60","23,189.70","2,318.10",2/12/2020,1581465600,BTCUSDT,10223.08,10450,10223.08,10326.46,55160.49,569404621.3,2/12/2020,1581465600,ETHUSDT,236.69,275.34,236.69,265.74,963171.41,247432452.6
2/13/2020,9657.040039,9748.320313,9650.019531,9711.969727,9711.969727,2239270000,13-Feb,"1,575.10","1,451.90","172,964.10","1,206.60","2,087.70","1,541.00","112,340.40","10,994.00","9,513.30","5,907.40","21,546,684.70","5,785.40","49,027.40","36,604,163.10","24,696.80","1,863,048.10","99,952.70","23,463.50","2,339.50",2/13/2020,1581552000,BTCUSDT,10326.46,10500,10080,10229.63,70225.77,721834854,2/13/2020,1581552000,ETHUSDT,265.74,277.69,256.08,268.32,1011436.81,270614332.6
2/14/2020,9728.900391,9746.360352,9693.049805,9731.179688,9731.179688,2222240000,14-Feb,"1,581.40","1,458.10","173,574.40","1,215.10","2,096.40","1,552.10","112,850.80","11,038.20","9,565.10","5,931.20","21,625,643.70","5,808.70","49,272.50","36,761,222.10","24,828.00","1,870,637.80","100,517.70","23,519.00","2,354.20",2/14/2020,1581638400,BTCUSDT,10229.63,10381.56,10111.37,10344.36,43024.5,441284907.1,2/14/2020,1581638400,ETHUSDT,268.32,287.15,260.28,285.15,684464.77,187263398.5
2/15/2020,,,,,,,15-Feb,,,,,,,,,,,,,,,,,,,,2/15/2020,1581724800,BTCUSDT,10344.36,10375,9801,9904.72,38225.68,386941941.1,2/15/2020,1581724800,ETHUSDT,285.15,288.41,261.86,264.88,790454.21,217055958
2/16/2020,,,,,,,16-Feb,,,,,,,,,,,,,,,,,,,,2/16/2020,1581811200,BTCUSDT,9904.72,10050,9638.12,9917.27,54058.8,533803667,2/16/2020,1581811200,ETHUSDT,264.88,274,237.41,258.85,1018461.31,262816513.2
2/17/2020,,,,,,,17-Feb,"1,580.80","1,459.60","173,816.90","1,215.40","2,092.80","1,552.00","112,701.20","11,034.60","9,566.60","5,929.00","21,581,872.70","5,806.50","49,269.60","36,721,194.70","24,723.70","1,871,351.20","100,365.00","23,731.00","2,354.30",2/17/2020,1581897600,BTCUSDT,9917.27,9964.16,9452.67,9706,63050.14,610248386.2,2/17/2020,1581897600,ETHUSDT,258.85,268.77,242,267.85,1032013.25,260587600.3
2/18/2020,9679.040039,9747.679688,9675.799805,9732.740234,9732.740234,2273460000,18-Feb,"1,589.90","1,469.00","174,581.40","1,219.40","2,107.30","1,560.30","113,761.70","11,136.40","9,631.30","5,962.90","21,725,301.60","5,839.80","49,631.10","36,936,192.40","24,809.60","1,890,967.60","101,702.70","23,835.80","2,374.00",2/18/2020,1581984000,BTCUSDT,9706,10250,9576.01,10164.71,63790.89,629501237.5,2/18/2020,1581984000,ETHUSDT,267.85,285.88,258,282.61,1031283.77,281171988.2
2/19/2020,9782.80957,9838.370117,9777.099609,9817.179688,9817.179688,2462530000,19-Feb,"1,604.20","1,486.40","177,986.00","1,238.60","2,123.40","1,577.60","114,788.50","11,219.10","9,760.80","6,016.70","21,961,497.30","5,892.50","50,018.90","37,270,377.50","25,025.50","1,907,955.40","102,083.30","24,046.20","2,403.80",2/19/2020,1582070400,BTCUSDT,10164.71,10250,9350,9593.79,49147.48,488101944.4,2/19/2020,1582070400,ETHUSDT,282.61,285,251.56,258.45,644589.32,175285824
2/20/2020,9799.200195,9820.860352,9636.94043,9750.969727,9750.969727,2735610000,20-Feb,"1,619.00","1,498.60","181,473.70","1,257.00","2,142.30","1,590.50","115,989.20","11,357.60","9,879.50","6,072.60","22,192,442.50","5,946.80","50,905.40","37,621,512.50","25,191.60","1,940,290.50","103,763.70","24,529.50","2,442.90",2/20/2020,1582156800,BTCUSDT,9593.79,9699,9400,9596.42,54231.78,519348208.8,2/20/2020,1582156800,ETHUSDT,258.45,264.33,245.34,256.96,901509.83,231103275
2/21/2020,9708.009766,9715.950195,9542.330078,9576.589844,9576.589844,2743010000,21-Feb,"1,643.30","1,514.30","183,564.80","1,268.10","2,173.10","1,607.90","117,730.10","11,566.50","10,023.70","6,163.90","22,620,025.20","6,036.10","51,998.10","38,196,044.70","25,569.80","1,986,996.10","105,532.80","24,623.20","2,478.00",2/21/2020,1582243200,BTCUSDT,9596.42,9755.51,9550.21,9677.05,38430.85,371982905,2/21/2020,1582243200,ETHUSDT,256.96,268.24,253.61,265.27,497792.41,130500107.4
2/22/2020,,,,,,,22-Feb,,,,,,,,,,,,,,,,,,,,2/22/2020,1582329600,BTCUSDT,9677.05,9709.17,9560.02,9650.86,23022.78,221985357.4,2/22/2020,1582329600,ETHUSDT,265.27,266.81,256,261.57,298377.68,77946875.29
2/23/2020,,,,,,,23-Feb,,,,,,,,,,,,,,,,,,,,2/23/2020,1582416000,BTCUSDT,9650.86,9990,9645,9936.4,34442.06,339649718.7,2/23/2020,1582416000,ETHUSDT,261.57,275.68,261.02,274.48,418526.36,112943424.7
2/24/2020,9188.44043,9322.879883,9166.009766,9221.280273,9221.280273,3177000000,24-Feb,"1,671.70","1,539.80","184,993.10","1,293.40","2,218.00","1,634.50","120,360.90","11,755.20","10,232.60","6,270.20","23,185,784.20","6,140.20","52,974.60","38,863,352.80","26,052.70","2,040,081.40","109,426.20","25,294.60","2,526.10",2/24/2020,1582502400,BTCUSDT,9936.4,9990,9473.56,9656.13,49996.67,485727423.9,2/24/2020,1582502400,ETHUSDT,274.48,277.2,257.09,265.52,650950.16,173787880.5
2/25/2020,9301.200195,9315.259766,8940.490234,8965.610352,8965.610352,3583400000,25-Feb,"1,650.30","1,519.00","181,755.80","1,267.90","2,192.50","1,611.70","118,624.60","11,578.80","10,135.70","6,190.10","22,914,416.20","6,061.80","52,351.70","38,404,132.40","25,717.90","1,997,358.20","107,991.50","25,155.50","2,498.60",2/25/2020,1582588800,BTCUSDT,9656.13,9675,9250,9315.84,49267.24,466601727.8,2/25/2020,1582588800,ETHUSDT,265.52,266.22,244.44,246.67,717649.65,182912035.3
2/26/2020,9011.549805,9148.320313,8927.799805,8980.780273,8980.780273,3567830000,26-Feb,"1,634.90","1,504.70","180,779.10","1,265.80","2,174.80","1,598.20","117,159.00","11,471.80","10,060.40","6,135.00","22,778,242.90","6,005.20","52,087.90","37,996,708.60","25,504.40","1,989,591.40","106,538.20","24,752.80","2,494.70",2/26/2020,1582675200,BTCUSDT,9315.84,9377.44,8633.63,8785.25,81913.46,738703381,2/26/2020,1582675200,ETHUSDT,246.67,250.32,215.66,223.93,1287623.05,299185710.9
2/27/2020,8744.030273,8904.110352,8562.049805,8566.480469,8566.480469,390750000,27-Feb,"1,652.00","1,503.70","181,703.50","1,283.30","2,206.50","1,602.30","118,244.00","11,590.40","10,210.40","6,199.10","23,185,820.00","6,068.00","52,306.50","38,394,958.00","25,820.80","2,010,814.30","109,461.50","25,520.10","2,512.00",2/27/2020,1582761600,BTCUSDT,8785.25,8971.77,8531,8823.21,64744.22,569020533.9,2/27/2020,1582761600,ETHUSDT,223.93,238.3,210,227.79,1183975.86,267102825
2/28/2020,8269.740234,8591.820313,8264.160156,8567.370117,8567.370117,5301170000,28-Feb,"1,609.90","1,465.60","173,646.50","1,260.40","2,161.00","1,558.30","116,178.90","11,252.90","10,060.40","6,039.40","23,097,324.30","5,912.80","50,798.80","37,414,526.10","25,166.00","1,955,162.90","108,181.90","25,325.40","2,496.90",2/28/2020,1582848000,BTCUSDT,8823.21,8900,8445,8692.91,63915.27,553072839.5,2/28/2020,1582848000,ETHUSDT,227.79,234.67,214.01,226.76,986146.67,220679444.2
2/29/2020,,,,,,,29-Feb,,,,,,,,,,,,,,,,,,,,2/29/2020,1582934400,BTCUSDT,8692.91,8790,8523.55,8523.61,33946.24,294303059.7,2/29/2020,1582934400,ETHUSDT,226.76,233,217,217.21,515094.86,116461305.2
3/1/2020,,,,,,,1-Mar,,,,,,,,,,,,,,,,,,,,3/1/2020,1583020800,BTCUSDT,8523.61,8750,8411,8531.88,40093.04,343204951.5,3/1/2020,1583020800,ETHUSDT,217.21,227.89,212.36,217.81,668295.93,146809249
3/2/2020,8667.139648,8952.80957,8543.349609,8952.169922,8952.169922,4232760000,2-Mar,"1,599.70","1,437.10","172,642.20","1,255.00","2,141.50","1,535.30","116,326.50","11,130.00","9,949.00","6,002.20","22,819,005.90","5,875.80","50,241.00","37,160,667.10","25,010.50","1,909,582.10","106,854.60","25,012.90","2,455.00",3/2/2020,1583107200,BTCUSDT,8531.88,8965.75,8498,8915.24,54638.61,478440593.4,3/2/2020,1583107200,ETHUSDT,217.81,234.4,216.07,231.97,758006.68,171170074.6
3/3/2020,8965.099609,9070.320313,8602.889648,8684.089844,8684.089844,4336700000,3-Mar,"1,615.50","1,445.30","173,755.10","1,260.40","2,154.70","1,543.70","118,412.10","11,277.60","9,804.90","6,061.70","23,071,763.30","5,934.00","50,944.80","37,510,294.50","25,282.60","1,931,007.20","105,704.20","24,691.30","2,439.80",3/3/2020,1583193600,BTCUSDT,8915.24,8919.65,8651,8760.07,49980.86,438767223.4,3/3/2020,1583193600,ETHUSDT,231.97,232.46,219.57,223.91,700272.18,158748020.4
3/4/2020,8834.099609,9019.959961,8757.660156,9018.089844,9018.089844,3602870000,4-Mar,"1,641.90","1,473.70","176,154.10","1,280.90","2,199.30","1,568.90","120,224.50","11,383.60","9,988.20","6,160.60","23,174,714.10","6,030.80","51,447.40","38,102,415.20","25,695.00","1,950,189.60","108,532.40","25,139.20","2,479.20",3/4/2020,1583280000,BTCUSDT,8760.07,8848.29,8660,8750.87,35610.41,311813642.8,3/4/2020,1583280000,ETHUSDT,223.91,228.85,220.23,224.26,425050.28,95438066.19
3/5/2020,8790.089844,8921.080078,8677.389648,8738.589844,8738.589844,3748090000,5-Mar,"1,659.60","1,483.20","177,029.50","1,284.30","2,223.90","1,577.50","121,661.10","11,520.90","10,154.30","6,227.20","23,516,533.40","6,096.00","52,347.90","38,523,467.30","25,939.60","1,960,319.60","111,178.80","25,794.30","2,512.60",3/5/2020,1583366400,BTCUSDT,8750.87,9159.42,8746.54,9054.68,58201.87,524102029.2,3/5/2020,1583366400,ETHUSDT,224.26,234.09,224.23,228.38,601479.88,138081898.3
